timestamp,latitude,longitude
2024-08-26 01:40:00,-34.74908896687848,-140.02211867846893
2024-08-26 01:40:30,-33.46045695576694,-138.40032379884502
2024-08-26 01:41:00,-32.147615751739174,-136.82974726352614
2024-08-26 01:41:30,-30.812376384370758,-135.30730519706228
2024-08-26 01:42:00,-29.45643431540724,-133.82998057641572
2024-08-26 01:42:30,-28.081377173473893,-132.39483662046993
2024-08-26 01:43:00,-26.688692518081563,-130.99902573785783
2024-08-26 01:43:30,-25.27977549235605,-129.63979485431554
2024-08-26 01:44:00,-23.855936263906457,-128.31448782580333
2024-08-26 01:44:30,-22.418407185388837,-127.02054553509919
2024-08-26 01:45:00,-20.968349631647293,-125.75550417129352
2024-08-26 01:45:30,-19.506860490060035,-124.51699210401584
2024-08-26 01:46:00,-18.03497829578882,-123.30272568843826
2024-08-26 01:46:30,-16.55368901500576,-122.11050427169911
2024-08-26 01:47:00,-15.063931487537069,-120.93820461651407
2024-08-26 01:47:30,-13.566602546441837,-119.78377491141232
2024-08-26 01:48:00,-12.0625618362699,-118.64522849881811
2024-08-26 01:48:30,-10.55263635466208,-117.5206374207447
2024-08-26 01:49:00,-9.037624743774268,-116.40812585612535
2024-08-26 01:49:30,-7.518301359175471,-115.30586350299536
2024-08-26 01:50:00,-5.9954201443973725,-114.21205894203196
2024-08-26 01:50:30,-4.469718339604198,-113.12495300470219
2024-08-26 01:51:00,-2.941920052801574,-112.04281215882497
2024-08-26 01:51:30,-1.4127397219220958,-110.96392191633757
2024-08-26 01:52:00,0.11711450408093173,-109.88658026209012
2024-08-26 01:52:30,1.646937437136826,-108.80909109827364
2024-08-26 01:53:00,3.176023547123848,-107.72975769641374
2024-08-26 01:53:30,4.7036636562954195,-106.64687614759947
2024-08-26 01:54:00,6.229141603278608,-105.55872880170318
2024-08-26 01:54:30,7.751730848735949,-104.46357768792343
2024-08-26 01:55:00,9.270690994665806,-103.359657911695
2024-08-26 01:55:30,10.785264189091487,-102.2451710277523
2024-08-26 01:56:00,12.29467138773894,-101.11827839515871
2024-08-26 01:56:30,13.798108444147555,-99.97709452875993
2024-08-26 01:57:00,15.294741999708098,-98.81968047214659
2024-08-26 01:57:30,16.783705145355686,-97.64403723128137
2024-08-26 01:58:00,18.26409282731576,-96.44809932505717
2024-08-26 01:58:30,19.734956970501706,-95.22972853097282
2024-08-26 01:59:00,21.195301295151644,-93.9867079305025
2024-08-26 01:59:30,22.64407580539744,-92.71673639161651
2024-08-26 02:00:00,24.080170932938973,-91.41742366536
2024-08-26 02:00:30,25.502411325445173,-90.08628632137166
2024-08-26 02:01:00,26.9095492781086,-88.72074480397458
2024-08-26 02:01:30,28.30025781877163,-87.31812195788754
2024-08-26 02:02:00,29.673123472811536,-85.87564345078822
2024-08-26 02:02:30,31.026638754941434,-84.39044060952588
2024-08-26 02:03:00,32.3591944607219,-82.8595562885324
2024-08-26 02:03:30,33.669071865536935,-81.27995449781534
2024-08-26 02:04:00,34.95443497895515,-79.64853463628054
2024-08-26 02:04:30,36.213323054237954,-77.96215129242266
2024-08-26 02:05:00,37.44364361349974,-76.21764068340484
2024-08-26 02:05:30,38.643166320738715,-74.41185489000699
2024-08-26 02:06:00,39.809518116798806,-72.54170509038175
2024-08-26 02:06:30,40.940180120795766,-70.60421497423367
2024-08-26 02:07:00,42.03248689816834,-68.59658539919097
2024-08-26 02:07:30,43.08362879049342,-66.51627109373169
2024-08-26 02:08:00,44.09065808746837,-64.36106977340576
2024-08-26 02:08:30,45.050499884387605,-62.12922337648471
2024-08-26 02:09:00,45.959968492291544,-59.81953020659099
2024-08-26 02:09:30,46.815790232547535,-57.43146557719115
2024-08-26 02:10:00,47.614633330290154,-54.965307104635144
2024-08-26 02:10:30,48.35314539977397,-52.422259160700094
2024-08-26 02:11:00,49.02799867160604,-49.804569308590935
2024-08-26 02:11:30,49.63594263984889,-47.115628017638535
2024-08-26 02:12:00,50.17386321575075,-44.36004186255681
2024-08-26 02:12:30,50.63884679726511,-41.54367008499446
2024-08-26 02:13:00,51.028246958977206,-38.67361514047401
2024-08-26 02:13:30,51.33975082038766,-35.75815989693821
2024-08-26 02:14:00,51.57144166321299,-32.80664754241413
2024-08-26 02:14:30,51.721854142903396,-29.82930480323061
2024-08-26 02:15:00,51.79001855748406,-26.83701430218189
2024-08-26 02:15:30,51.77549113650781,-23.84104709833907
2024-08-26 02:16:00,51.678368172817635,-20.852770835305094
2024-08-26 02:16:30,51.49928295426652,-17.88335173229371
2024-08-26 02:17:00,51.23938572293039,-14.943469375002753
2024-08-26 02:17:30,50.9003081298564,-12.043061767346813
2024-08-26 02:18:00,50.48411470422821,-9.191114665687797
2024-08-26 02:18:30,49.993244594832106,-6.395504446982425
2024-08-26 02:19:00,49.430447205414524,-3.6628984540062524
2024-08-26 02:19:30,48.79871533486149,-0.9987117050226468
2024-08-26 02:20:00,48.10121910394045,1.592885321534141
2024-08-26 02:20:30,47.3412433949646,4.108916038066214
2024-08-26 02:21:00,46.52213085182831,6.5475140162172325
2024-08-26 02:21:30,45.647231785005154,8.907816285213896
2024-08-26 02:22:00,44.719861673216165,11.189843139752128
2024-08-26 02:22:30,43.74326640211704,13.394372656017664
2024-08-26 02:23:00,42.720594953828986,15.52281650137006
2024-08-26 02:23:30,41.65487896263497,17.577101933972543
2024-08-26 02:24:00,40.549018369944584,19.5595633076287
2024-08-26 02:24:30,39.40577232594292,21.472845034245967
2024-08-26 02:25:00,38.227754473392984,23.319816860653273
2024-08-26 02:25:30,37.01743178892066,25.103501492137905
2024-08-26 02:26:00,35.77712622964087,26.82701401794078
2024-08-26 02:26:30,34.50901852297327,28.493512224992163
2024-08-26 02:27:00,33.2151535335469,30.106156682216003
2024-08-26 02:27:30,31.897446735471952,31.66807939669354
2024-08-26 02:28:00,30.557691405938513,33.182359848698994
2024-08-26 02:28:30,29.19756623448857,34.65200727512267
2024-08-26 02:29:00,27.818643110198803,36.079948166935935
2024-08-26 02:29:30,26.42239490642781,37.46901805943627
2024-08-26 02:30:00,25.010203130298663,38.82195681189834
2024-08-26 02:30:30,23.583365342739718,40.14140668825978
2024-08-26 02:31:00,22.143102285783176,41.42991265785227
2024-08-26 02:31:30,20.69056467815676,42.689924432138575
2024-08-26 02:32:00,19.226839659024,43.92379983921187
2024-08-26 02:32:30,17.752956874118407,45.13380921204037
2024-08-26 02:33:00,16.269894209262816,46.322140530022345
2024-08-26 02:33:30,14.778583184202867,47.490905106874315
2024-08-26 02:34:00,13.279914025329624,48.64214366281869
2024-08-26 02:34:30,11.77474043986611,49.777832655878555
2024-08-26 02:35:00,10.263884116706864,50.89989077776257
2024-08-26 02:35:30,8.748138980830966,52.01018554432803
2024-08-26 02:36:00,7.2282752291485135,53.11053993093688
2024-08-26 02:36:30,5.705043176179151,54.20273901878828
2024-08-26 02:37:00,4.179176938075815,55.28853663133688
2024-08-26 02:37:30,2.6513979835069317,56.36966194952393
2024-08-26 02:38:00,1.1224185797086828,57.44782610246306
2024-08-26 02:38:30,-0.4070548381212545,58.524728735627484
2024-08-26 02:39:00,-1.936318346157639,59.60206456267959
2024-08-26 02:39:30,-3.464667232150401,60.68152990929087
2024-08-26 02:40:00,-4.9913926887576325,61.76482925851361
2024-08-26 02:40:30,-6.515778472211824,62.85368180671694
2024-08-26 02:41:00,-8.037097498473326,63.949828037505476
2024-08-26 02:41:30,-9.554608348845322,65.05503631776972
2024-08-26 02:42:00,-11.06755165687627,66.17110951533957
2024-08-26 02:42:30,-12.575146348188623,67.29989163096529
2024-08-26 02:43:00,-14.076585704794574,68.44327442868324
2024-08-26 02:43:30,-15.571033225519932,69.60320403724333
2024-08-26 02:44:00,-17.05761825447724,70.78168748096252
2024-08-26 02:44:30,-18.535431350292438,71.9807990803592
2024-08-26 02:45:00,-20.00351937009023,73.2026866405506
2024-08-26 02:45:30,-21.460880244448166,74.44957731796767
2024-08-26 02:46:00,-22.90645742277756,75.72378302217004
2024-08-26 02:46:30,-24.33913397343458,77.02770516895835
2024-08-26 02:47:00,-25.75772632958309,78.36383855180249
2024-08-26 02:47:30,-27.16097768115902,79.73477404038712
2024-08-26 02:48:00,-28.547551025758448,81.14319974629974
2024-08-26 02:48:30,-29.916021907855068,82.59190021630569
2024-08-26 02:49:00,-31.264870896942167,84.08375312203204
2024-08-26 02:49:30,-32.59247588347099,85.62172281398568
2024-08-26 02:50:00,-33.89710430470068,87.20884999519015
2024-08-26 02:50:30,-35.17690545686024,88.84823665488167
2024-08-26 02:51:00,-36.42990310142364,90.54302528600351
2024-08-26 02:51:30,-37.65398863604301,92.29637130560309
2024-08-26 02:52:00,-38.84691517356298,94.11140751675708
2024-08-26 02:52:30,-40.006292955438354,95.99119941523506
2024-08-26 02:53:00,-41.12958661683991,97.93869017951349
2024-08-26 02:53:30,-42.21411491605601,99.95663432239519
2024-08-26 02:54:00,-43.25705363413533,102.04751926550405
2024-08-26 02:54:30,-44.255442432614196,104.21347456681426
2024-08-26 02:55:00,-45.20619651434931,106.45616922851343
2024-08-26 02:55:30,-46.10612394781474,108.77669846931077
2024-08-26 02:56:00,-46.95194946809932,111.17546257396853
2024-08-26 02:56:30,-47.74034543578224,113.65204190755394
2024-08-26 02:57:00,-48.46797039623267,116.20507382490489
2024-08-26 02:57:30,-49.131515320576284,118.8321388708435
2024-08-26 02:58:00,-49.72775712062942,121.52966513325215
2024-08-26 02:58:30,-50.25361842657762,124.29286059186067
2024-08-26 02:59:00,-50.70623193463453,127.11568347892211
2024-08-26 02:59:30,-51.08300693566393,129.99085973255916
2024-08-26 03:00:00,-51.381695012106874,132.90995437991256
2024-08-26 03:00:30,-51.6004514415804,135.86350011942494
2024-08-26 03:01:00,-51.73788867083891,138.84118171673813
2024-08-26 03:01:30,-51.79311839896219,141.83206959151
2024-08-26 03:02:00,-51.76577936317415,144.82489087349055
2024-08-26 03:02:30,-51.65604882333691,147.80832205174812
2024-08-26 03:03:00,-51.46463689773067,150.77128484882135
2024-08-26 03:03:30,-51.192764169852246,153.7032265733019
2024-08-26 03:04:00,-50.842124198080995,156.59436801038296
2024-08-26 03:04:30,-50.41483356269107,159.4359055690718
2024-08-26 03:05:00,-49.913372764626544,162.22015927224655
2024-08-26 03:05:30,-49.34052159439606,164.94066345451736
2024-08-26 03:06:00,-48.69929252753898,167.59220195463158
2024-08-26 03:06:30,-47.99286533680782,170.17079356890733
2024-08-26 03:07:00,-47.22452553594878,172.6736362336609
2024-08-26 03:07:30,-46.397608587128005,175.09901977295632
2024-08-26 03:08:00,-45.515451109428156,177.44621721999656
2024-08-26 03:08:30,-44.581349690253944,179.7153639784732
2024-08-26 03:09:00,-43.59852737098904,-178.09266724595867
2024-08-26 03:09:30,-42.57010747328156,-175.97638943987386
2024-08-26 03:10:00,-41.499094153276566,-173.93381756832383
2024-08-26 03:10:30,-40.388358905027374,-171.96257506352632
2024-08-26 03:11:00,-39.2406321607723,-170.05998874377946
2024-08-26 03:11:30,-38.05849913228986,-168.2231714400552
2024-08-26 03:12:00,-36.84439908253491,-166.44909239029352
2024-08-26 03:12:30,-35.60062729193167,-164.73463600365992
2024-08-26 03:13:00,-34.329339074337234,-163.07664993836102
2024-08-26 03:13:30,-33.03255529320364,-161.47198362043164
2024-08-26 03:14:00,-31.712168921411898,-159.9175183976756
2024-08-26 03:14:30,-30.36995227419965,-158.41019050846785
2024-08-26 03:15:00,-29.007564621007436,-156.9470079773067
2024-08-26 03:15:30,-27.626559948113446,-155.52506245066812
2024-08-26 03:16:00,-26.228394699537084,-154.14153687323753
2024-08-26 03:16:30,-24.814435369703943,-152.79370978764345
2024-08-26 03:17:00,-23.385965858627205,-151.47895692730862
2024-08-26 03:17:30,-21.94419453015266,-150.19475066684535
2024-08-26 03:18:00,-20.4902609371955,-148.93865779936715
2024-08-26 03:18:30,-19.025242195995407,-147.70833602656558
2024-08-26 03:19:00,-17.55015900519226,-146.50152947487763
2024-08-26 03:19:30,-16.065981315829564,-145.316063489477
2024-08-26 03:20:00,-14.573633665950188,-144.14983890560438
2024-08-26 03:20:30,-13.0740001988604,-143.0008259534536
2024-08-26 03:21:00,-11.56792938789792,-141.86705791672188
2024-08-26 03:21:30,-10.056238493059464,-140.74662463566472
2024-08-26 03:22:00,-8.539717776427421,-139.63766592123287
2024-08-26 03:22:30,-7.019134504260907,-138.53836492774855
2024-08-26 03:23:00,-5.495236764066656,-137.4469415158507
2024-08-26 03:23:30,-3.968757125112632,-136.3616456252468
2024-08-26 03:24:00,-2.4404161707937564,-135.28075066723818
2024-08-26 03:24:30,-0.910925931118551,-134.20254693960985
2024-08-26 03:25:00,0.6190067565934597,-133.125335061201
2024-08-26 03:25:30,2.1486769308736635,-132.04741941962638
2024-08-26 03:26:00,3.677378205303599,-130.96710162361936
2024-08-26 03:26:30,5.204399455959748,-129.88267395046864
2024-08-26 03:27:00,6.729021469292654,-128.79241277972721
2024-08-26 03:27:30,8.250513522485946,-127.69457200618648
2024-08-26 03:28:00,9.768129868207843,-126.58737642861054
2024-08-26 03:28:30,11.28110609545204,-125.46901511571522
2024-08-26 03:29:00,12.788655337994339,-124.33763475785346
2024-08-26 03:29:30,14.289964301924584,-123.19133302198233
2024-08-26 03:30:00,15.784189083768451,-122.02815193936978
2024-08-26 03:30:30,17.270450751120332,-120.84607137026951
2024-08-26 03:31:00,18.74783065848048,-119.64300260864775
2024-08-26 03:31:30,20.215365472473536,-118.4167822130874
2024-08-26 03:32:00,21.67204188289846,-117.16516617864134
2024-08-26 03:32:30,23.11679097961086,-115.88582459914805
2024-08-26 03:33:00,24.548482280280734,-114.57633701175364
2024-08-26 03:33:30,25.96591740125043,-113.23418866609273
2024-08-26 03:34:00,27.367823373467466,-111.85676802068053
2024-08-26 03:34:30,28.752845618639082,-110.44136584002126
2024-08-26 03:35:00,30.11954061800362,-108.9851763478624
2024-08-26 03:35:30,31.466368328859158,-107.48530098539041
2024-08-26 03:36:00,32.791684431868184,-105.9387554281209
2024-08-26 03:36:30,34.09373252954633,-104.34248062688637
2024-08-26 03:37:00,35.37063645955073,-102.69335875735854
2024-08-26 03:37:30,36.6203929414183,-100.98823507743572
2024-08-26 03:38:00,37.84086483961234,-99.22394679511457
2024-08-26 03:38:30,39.02977540090823,-97.39736012499529
2024-08-26 03:39:00,40.1847039090522,-95.50541673801611
2024-08-26 03:39:30,41.303083292297295,-93.54519075953483
2024-08-26 03:40:00,42.382200315610994,-91.51395731008469
2024-08-26 03:40:30,43.419199082304466,-89.40927327161488
2024-08-26 03:41:00,44.411088649362135,-87.22907045554776
2024-08-26 03:41:30,45.354755612866754,-84.9717606070313
2024-08-26 03:42:00,46.246982526699455,-82.63635067140189
2024-08-26 03:42:30,47.084472957913704,-80.22256546840659
2024-08-26 03:43:00,47.863883833017525,-77.73097339911617
2024-08-26 03:43:30,48.58186546961833,-75.16310913959104
2024-08-26 03:44:00,49.23510930258587,-72.52158561323017
2024-08-26 03:44:30,49.82040280065247,-69.81018611557037
2024-08-26 03:45:00,50.334690444891244,-67.03392658937598
2024-08-26 03:45:30,50.775138946166,-64.19907804042113
2024-08-26 03:46:00,51.13920418268619,-61.313140237788964
2024-08-26 03:46:30,51.42469673281138,-58.38476033365522
2024-08-26 03:47:00,51.62984246617887,-55.42359384221123
2024-08-26 03:47:30,51.753334536185974,-52.44011025062356
2024-08-26 03:48:00,51.794373358575086,-49.445350843559595
2024-08-26 03:48:30,51.75269178440524,-46.45065135393105
2024-08-26 03:49:00,51.62856363819062,-43.46734599403438
2024-08-26 03:49:30,51.422794988338126,-40.506471583977614
2024-08-26 03:50:00,51.136698796317425,-37.578490482838006
2024-08-26 03:50:30,50.7720547856053,-34.69304884450548
2024-08-26 03:51:00,50.33105733080951,-31.85878276384076
2024-08-26 03:51:30,49.81625478697667,-29.08317984052483
